,Comparison,Metric,Segment,value
457,GTvsDLB,EPL,esophagus_2,36.328125
458,GTvsDLB,Hausdorff,esophagus_2,4.225255400934363
459,GTvsDLB,LineRatio,esophagus_2,0.027929155313351498
460,GTvsDLB,MSD,esophagus_2,0.15866142918889545
461,GTvsDLB,VolumeRatio,esophagus_2,0.0011530700490054776
462,GTvsDL,DICE,eyeback_merged_2,0.7525655644241733
463,GTvsDL,EPL,eyeback_merged_2,317.578125
464,GTvsDL,Hausdorff,eyeback_merged_2,6.954108076570639
465,GTvsDL,LineRatio,eyeback_merged_2,0.3016643550624133
466,GTvsDL,MSD,eyeback_merged_2,0.6519014628767817
467,GTvsDL,VolumeRatio,eyeback_merged_2,0.06453558504221954
468,GTvsDLB,DICE,eyeback_merged_2,0.8968704226154854
469,GTvsDLB,EPL,eyeback_merged_2,66.796875
470,GTvsDLB,Hausdorff,eyeback_merged_2,4.335385953062519
471,GTvsDLB,LineRatio,eyeback_merged_2,0.053587211861928975
472,GTvsDLB,MSD,eyeback_merged_2,0.15300694020571823
473,GTvsDLB,VolumeRatio,eyeback_merged_2,0.0017153219850996014
474,GTvsDL,DICE,eyefront_merged_2,0.2046204620462046
475,GTvsDL,EPL,eyefront_merged_2,267.1875
476,GTvsDL,Hausdorff,eyefront_merged_2,11.600970628841797
477,GTvsDL,LineRatio,eyefront_merged_2,0.5663265306122449
478,GTvsDL,MSD,eyefront_merged_2,1.4035014286251113
479,GTvsDL,VolumeRatio,eyefront_merged_2,0.3089311859443631
480,GTvsDLB,DICE,eyefront_merged_2,0.8549464287825089
481,GTvsDLB,EPL,eyefront_merged_2,60.3515625
482,GTvsDLB,Hausdorff,eyefront_merged_2,4.423451100287308
483,GTvsDLB,LineRatio,eyefront_merged_2,0.06333703367994378
484,GTvsDLB,MSD,eyefront_merged_2,0.22170727329453047
485,GTvsDLB,VolumeRatio,eyefront_merged_2,0.0006804663804309292
486,GTvsATLAS,DICE,lips_2,0.6067036453394321
487,GTvsATLAS,EPL,lips_2,578.3203125
488,GTvsATLAS,Hausdorff,lips_2,14.342424435286741
489,GTvsATLAS,LineRatio,lips_2,0.3010858073621432
490,GTvsATLAS,MSD,lips_2,1.3430516608571181
491,GTvsATLAS,VolumeRatio,lips_2,0.0491649812019342
492,GTvsDL,DICE,lips_2,0.6396432914471019
493,GTvsDL,EPL,lips_2,562.5
494,GTvsDL,Hausdorff,lips_2,13.513827553889016
495,GTvsDL,LineRatio,lips_2,0.3217391304347826
496,GTvsDL,MSD,lips_2,1.1717343743080653
497,GTvsDL,VolumeRatio,lips_2,0.0963265306122449
498,GTvsDLB,DICE,lips_2,0.8642038216560508
499,GTvsDLB,EPL,lips_2,140.625
500,GTvsDLB,Hausdorff,lips_2,6.582725529036206
501,GTvsDLB,LineRatio,lips_2,0.07525083612040134
502,GTvsDLB,MSD,lips_2,0.2496297482314025
503,GTvsDLB,VolumeRatio,lips_2,0.010707332900713823
504,GTvsATLAS,DICE,mandible_2,0.8744567986333802
505,GTvsATLAS,EPL,mandible_2,232.03125
506,GTvsATLAS,Hausdorff,mandible_2,12.0
507,GTvsATLAS,LineRatio,mandible_2,0.0351335656213705
508,GTvsATLAS,MSD,mandible_2,0.2884655843139136
509,GTvsATLAS,VolumeRatio,mandible_2,0.0052866097726757795
510,GTvsDL,DICE,mandible_2,0.9222661335181153
511,GTvsDL,EPL,mandible_2,162.3046875
512,GTvsDL,Hausdorff,mandible_2,9.037986641001297
513,GTvsDL,LineRatio,mandible_2,0.023817700649216213
514,GTvsDL,MSD,mandible_2,0.15533984430489578
515,GTvsDL,VolumeRatio,mandible_2,0.004207168401215414
516,GTvsDLB,DICE,mandible_2,0.9308125459299522
517,GTvsDLB,EPL,mandible_2,146.484375
518,GTvsDLB,Hausdorff,mandible_2,6.6191205550514205
519,GTvsDLB,LineRatio,mandible_2,0.01919503953843986
520,GTvsDLB,MSD,mandible_2,0.1211784069734307
521,GTvsDLB,VolumeRatio,mandible_2,0.003693294260399796
522,GTvsATLAS,DICE,parotid_merged_2,0.7330223667081528
523,GTvsATLAS,EPL,parotid_merged_2,1923.046875
524,GTvsATLAS,Hausdorff,parotid_merged_2,14.82212117176309
525,GTvsATLAS,LineRatio,parotid_merged_2,0.4466010168248823
526,GTvsATLAS,MSD,parotid_merged_2,0.8351793475295264
527,GTvsATLAS,VolumeRatio,parotid_merged_2,0.021911416858586066
528,GTvsDL,DICE,parotid_merged_2,0.8433994435968769
529,GTvsDL,EPL,parotid_merged_2,847.265625
530,GTvsDL,Hausdorff,parotid_merged_2,12.0
531,GTvsDL,LineRatio,parotid_merged_2,0.208927231807952
532,GTvsDL,MSD,parotid_merged_2,0.37176242129867937
533,GTvsDL,VolumeRatio,parotid_merged_2,0.023151396099340537
534,GTvsDLB,DICE,parotid_merged_2,0.8774381585830655
535,GTvsDLB,EPL,parotid_merged_2,689.0625
536,GTvsDLB,Hausdorff,parotid_merged_2,9.585959785018922
537,GTvsDLB,LineRatio,parotid_merged_2,0.15142045454545455
538,GTvsDLB,MSD,parotid_merged_2,0.26188015019539795
539,GTvsDLB,VolumeRatio,parotid_merged_2,0.020482052343022656
540,GTvsATLAS,DICE,pcm_low_2,0.5432924563359346
541,GTvsATLAS,EPL,pcm_low_2,217.96875
542,GTvsATLAS,Hausdorff,pcm_low_2,12.113900364096198
543,GTvsATLAS,LineRatio,pcm_low_2,0.20509977827051
544,GTvsATLAS,MSD,pcm_low_2,1.7562944512093133
545,GTvsATLAS,VolumeRatio,pcm_low_2,0.04225352112676056
546,GTvsDL,DICE,pcm_low_2,0.5953176772466113
547,GTvsDL,EPL,pcm_low_2,236.1328125
548,GTvsDL,Hausdorff,pcm_low_2,12.393577328260456
549,GTvsDL,LineRatio,pcm_low_2,0.2611883790558418
550,GTvsDL,MSD,pcm_low_2,1.2955464253291287
551,GTvsDL,VolumeRatio,pcm_low_2,0.10995615546620716
552,GTvsDLB,DICE,pcm_low_2,0.8568920105355575
553,GTvsDLB,EPL,pcm_low_2,37.5
554,GTvsDLB,Hausdorff,pcm_low_2,4.225255400934363
555,GTvsDLB,LineRatio,pcm_low_2,0.031060606060606063
556,GTvsDLB,MSD,pcm_low_2,0.20907463107157848
557,GTvsDLB,VolumeRatio,pcm_low_2,0.0011661807580174927
558,GTvsATLAS,DICE,pcm_mid_2,0.6188306830606334
559,GTvsATLAS,EPL,pcm_mid_2,270.15625
560,GTvsATLAS,Hausdorff,pcm_mid_2,10.85486603930413
561,GTvsATLAS,LineRatio,pcm_mid_2,0.20874369170625737
562,GTvsATLAS,MSD,pcm_mid_2,1.1067213901065789
563,GTvsATLAS,VolumeRatio,pcm_mid_2,0.04415447732831792
564,GTvsDL,DICE,pcm_mid_2,0.6653163123618145
565,GTvsDL,EPL,pcm_mid_2,238.4765625
566,GTvsDL,Hausdorff,pcm_mid_2,11.082543521075678
567,GTvsDL,LineRatio,pcm_mid_2,0.20146264558566174
568,GTvsDL,MSD,pcm_mid_2,0.90128618401635
569,GTvsDL,VolumeRatio,pcm_mid_2,0.07194403369628534
570,GTvsDLB,DICE,pcm_mid_2,0.8591974630287931
571,GTvsDLB,EPL,pcm_mid_2,47.4609375
572,GTvsDLB,Hausdorff,pcm_mid_2,5.2056511887684245
573,GTvsDLB,LineRatio,pcm_mid_2,0.035451351828351
574,GTvsDLB,MSD,pcm_mid_2,0.22062537429338525
575,GTvsDLB,VolumeRatio,pcm_mid_2,0.004192945830128558
576,GTvsATLAS,DICE,pcm_up_2,0.6247949885745068
577,GTvsATLAS,EPL,pcm_up_2,550.1953125
578,GTvsATLAS,Hausdorff,pcm_up_2,15.374523747952562
579,GTvsATLAS,LineRatio,pcm_up_2,0.2543259218424599
580,GTvsATLAS,MSD,pcm_up_2,1.328472152061144
581,GTvsATLAS,VolumeRatio,pcm_up_2,0.05710686412647951
582,GTvsDL,DICE,pcm_up_2,0.604129583481666
583,GTvsDL,EPL,pcm_up_2,663.28125
584,GTvsDL,Hausdorff,pcm_up_2,15.802507341597725
585,GTvsDL,LineRatio,pcm_up_2,0.3280127693535515
586,GTvsDL,MSD,pcm_up_2,1.2998796055087078
587,GTvsDL,VolumeRatio,pcm_up_2,0.10007173601147776
588,GTvsDLB,DICE,pcm_up_2,0.7926538452157676
589,GTvsDLB,EPL,pcm_up_2,236.1328125
590,GTvsDLB,Hausdorff,pcm_up_2,8.499646355622847
591,GTvsDLB,LineRatio,pcm_up_2,0.12030070377479207
592,GTvsDLB,MSD,pcm_up_2,0.4248757372081545
593,GTvsDLB,VolumeRatio,pcm_up_2,0.01618476197257996
594,GTvsATLAS,DICE,spinalcord_2,0.7842082084247612
595,GTvsATLAS,EPL,spinalcord_2,290.0390625
596,GTvsATLAS,Hausdorff,spinalcord_2,6.954108076570639
597,GTvsATLAS,LineRatio,spinalcord_2,0.08617887090265011
598,GTvsATLAS,MSD,spinalcord_2,0.4006013287994014
599,GTvsATLAS,VolumeRatio,spinalcord_2,0.0136892463606848
600,GTvsDL,DICE,spinalcord_2,0.8375892012724616
601,GTvsDL,EPL,spinalcord_2,105.46875
602,GTvsDL,Hausdorff,spinalcord_2,5.6873497576309635
603,GTvsDL,LineRatio,spinalcord_2,0.03094575799721836
604,GTvsDL,MSD,spinalcord_2,0.25380165719907793
605,GTvsDL,VolumeRatio,spinalcord_2,0.004953693732500539
606,GTvsDLB,DICE,spinalcord_2,0.8447305840728496
607,GTvsDLB,EPL,spinalcord_2,86.71875
608,GTvsDLB,Hausdorff,spinalcord_2,4.6875
609,GTvsDLB,LineRatio,spinalcord_2,0.024624624624624624
610,GTvsDLB,MSD,spinalcord_2,0.21483190038807387
611,GTvsDLB,VolumeRatio,spinalcord_2,0.0008891146957957578
612,GTvsATLAS,DICE,submandibular_merged_2,0.6552316121814963
613,GTvsATLAS,EPL,submandibular_merged_2,715.4296875
614,GTvsATLAS,Hausdorff,submandibular_merged_2,12.115382217097196
615,GTvsATLAS,LineRatio,submandibular_merged_2,0.41888950715981205
616,GTvsATLAS,MSD,submandibular_merged_2,1.0915792156148552
617,GTvsATLAS,VolumeRatio,submandibular_merged_2,0.03576802354388696
618,GTvsDL,DICE,submandibular_merged_2,0.8171428571428571
619,GTvsDL,EPL,submandibular_merged_2,221.484375
620,GTvsDL,Hausdorff,submandibular_merged_2,9.300170109331336
621,GTvsDL,LineRatio,submandibular_merged_2,0.1367741935483871
622,GTvsDL,MSD,submandibular_merged_2,0.4525499603031738
623,GTvsDL,VolumeRatio,submandibular_merged_2,0.045434687636522496
624,GTvsDLB,DICE,submandibular_merged_2,0.9006845917253695
625,GTvsDLB,EPL,submandibular_merged_2,87.890625
626,GTvsDLB,Hausdorff,submandibular_merged_2,4.0
627,GTvsDLB,LineRatio,submandibular_merged_2,0.04548900682335103
628,GTvsDLB,MSD,submandibular_merged_2,0.1371370421001593
629,GTvsDLB,VolumeRatio,submandibular_merged_2,0.003185347401951025
630,GTvsATLAS,DICE,thyroid_2,0.6203807390817471
631,GTvsATLAS,EPL,thyroid_2,875.390625
632,GTvsATLAS,Hausdorff,thyroid_2,18.0381066361086
633,GTvsATLAS,LineRatio,thyroid_2,0.4081408140814081
634,GTvsATLAS,MSD,thyroid_2,1.2488596727488408
635,GTvsATLAS,VolumeRatio,thyroid_2,0.04167375403980269
636,GTvsDL,DICE,thyroid_2,0.8631082999870918
637,GTvsDL,EPL,thyroid_2,112.53125
638,GTvsDL,Hausdorff,thyroid_2,6.735453437431848
639,GTvsDL,LineRatio,thyroid_2,0.04421768707482993
640,GTvsDL,MSD,thyroid_2,0.23839304496503844
641,GTvsDL,VolumeRatio,thyroid_2,0.0035620547431571056
642,GTvsDLB,DICE,thyroid_2,0.8835698039640419
643,GTvsDLB,EPL,thyroid_2,90.234375
644,GTvsDLB,Hausdorff,thyroid_2,6.038693593195468
645,GTvsDLB,LineRatio,thyroid_2,0.0424597364568082
646,GTvsDLB,MSD,thyroid_2,0.1869537980710364
647,GTvsDLB,VolumeRatio,thyroid_2,0.0021615779519048904
